arrival_delay,departure_delay,day_of_week,scheduled_dep_time,airline,destination,distance,month
12.0,-3.0,1,1435,OH,BDL,196.0,8
-14.0,-10.0,2,1435,OH,BDL,196.0,8
-4.0,-2.0,3,1435,OH,BDL,196.0,8
-13.0,-10.0,4,1435,OH,BDL,196.0,8
-9.0,-6.0,5,1435,OH,BDL,196.0,8
-7.0,1.0,6,902,OH,ECP,886.0,8
-4.0,-3.0,6,1032,OH,ECP,886.0,8
-1.0,-1.0,6,1032,OH,ECP,886.0,8
-1.0,-8.0,6,1032,OH,ECP,886.0,8
-9.0,-3.0,6,1032,OH,ECP,886.0,8
5.0,-9.0,2,1029,OH,CVG,507.0,8
11.0,5.0,3,1029,OH,CVG,507.0,8
12.0,-4.0,4,1029,OH,CVG,507.0,8
155.0,127.0,5,1029,OH,CVG,507.0,8
1.0,-10.0,6,1029,OH,CVG,507.0,8
17.0,0.0,7,1029,OH,CVG,507.0,8
8.0,0.0,1,1029,OH,CVG,507.0,8
24.0,-8.0,2,1029,OH,CVG,507.0,8
10.0,-9.0,3,1029,OH,CVG,507.0,8
-8.0,-5.0,4,1029,OH,CVG,507.0,8
177.0,188.0,5,1029,OH,CVG,507.0,8
20.0,-5.0,6,1029,OH,CVG,507.0,8
46.0,30.0,7,1029,OH,CVG,507.0,8
11.0,-1.0,1,1029,OH,CVG,507.0,8
8.0,-10.0,2,1029,OH,CVG,507.0,8
9.0,-9.0,3,1029,OH,CVG,507.0,8
15.0,-1.0,4,1029,OH,CVG,507.0,8
15.0,-4.0,5,1029,OH,CVG,507.0,8
-5.0,-6.0,6,1029,OH,CVG,507.0,8
11.0,-2.0,7,1029,OH,CVG,507.0,8
-9.0,-4.0,1,1029,OH,CVG,507.0,8
46.0,39.0,4,1029,OH,CVG,507.0,8
68.0,58.0,5,1029,OH,CVG,507.0,8
2.0,-6.0,2,840,OH,CVG,507.0,8
-8.0,-3.0,3,840,OH,CVG,507.0,8
8.0,-5.0,4,840,OH,CVG,507.0,8
41.0,-4.0,5,840,OH,CVG,507.0,8
-2.0,-4.0,6,840,OH,CVG,507.0,8
-17.0,-5.0,7,840,OH,CVG,507.0,8
37.0,40.0,1,840,OH,CVG,507.0,8
-21.0,-7.0,2,840,OH,CVG,507.0,8
-26.0,-7.0,3,840,OH,CVG,507.0,8
-22.0,-9.0,4,840,OH,CVG,507.0,8
-30.0,-13.0,5,840,OH,CVG,507.0,8
2.0,20.0,6,840,OH,CVG,507.0,8
-6.0,-11.0,7,840,OH,CVG,507.0,8
-28.0,-7.0,1,840,OH,CVG,507.0,8
-29.0,-10.0,2,840,OH,CVG,507.0,8
-18.0,-11.0,3,840,OH,CVG,507.0,8
-20.0,-10.0,4,840,OH,CVG,507.0,8
-11.0,0.0,5,840,OH,CVG,507.0,8
-9.0,-4.0,6,840,OH,CVG,507.0,8
-16.0,-8.0,7,840,OH,CVG,507.0,8
0.0,11.0,1,840,OH,CVG,507.0,8
2.0,-5.0,4,840,OH,CVG,507.0,8
-14.0,-8.0,5,840,OH,CVG,507.0,8
,,6,840,OH,CVG,507.0,8
56.0,11.0,2,1531,OH,CLE,363.0,8
3.0,-2.0,3,1531,OH,CLE,363.0,8
2.0,-1.0,4,1531,OH,CLE,363.0,8
105.0,117.0,5,1531,OH,CLE,363.0,8
40.0,47.0,6,1531,OH,CLE,363.0,8
-12.0,-7.0,7,1531,OH,CLE,363.0,8
-7.0,-3.0,1,1531,OH,CLE,363.0,8
87.0,98.0,2,1531,OH,CLE,363.0,8
-16.0,0.0,3,1531,OH,CLE,363.0,8
-5.0,1.0,4,1531,OH,CLE,363.0,8
1.0,14.0,5,1531,OH,CLE,363.0,8
26.0,19.0,6,1531,OH,CLE,363.0,8
33.0,4.0,7,1531,OH,CLE,363.0,8
5.0,5.0,1,1531,OH,CLE,363.0,8
-21.0,-8.0,2,1531,OH,CLE,363.0,8
-14.0,-7.0,3,1531,OH,CLE,363.0,8
21.0,31.0,4,1531,OH,CLE,363.0,8
-19.0,-7.0,5,1531,OH,CLE,363.0,8
0.0,-5.0,6,1531,OH,CLE,363.0,8
-21.0,-6.0,7,1531,OH,CLE,363.0,8
4.0,-4.0,1,1531,OH,CLE,363.0,8
-14.0,-2.0,2,1531,OH,CLE,363.0,8
-7.0,-2.0,3,1531,OH,CLE,363.0,8
-7.0,-3.0,4,1531,OH,CLE,363.0,8
69.0,13.0,5,1531,OH,CLE,363.0,8
141.0,95.0,6,1545,OH,CLE,363.0,8
-28.0,-9.0,4,1101,OH,MSY,1089.0,8
-4.0,-2.0,5,1101,OH,MSY,1089.0,8
62.0,76.0,7,1101,OH,MSY,1089.0,8
-1.0,13.0,1,1101,OH,MSY,1089.0,8
15.0,-3.0,6,1441,OH,PIT,268.0,8
,,2,1939,OH,MHT,289.0,8
48.0,28.0,3,1939,OH,MHT,289.0,8
160.0,179.0,4,1939,OH,MHT,289.0,8
,,5,1939,OH,MHT,289.0,8
-22.0,-4.0,6,1939,OH,MHT,289.0,8
184.0,211.0,7,1939,OH,MHT,289.0,8
7.0,34.0,1,1939,OH,MHT,289.0,8
-28.0,-8.0,2,1939,OH,MHT,289.0,8
-25.0,-3.0,3,1939,OH,MHT,289.0,8
5.0,15.0,4,1939,OH,MHT,289.0,8
-28.0,-10.0,5,1939,OH,MHT,289.0,8
10.0,0.0,6,1939,OH,MHT,289.0,8
,,7,1939,OH,MHT,289.0,8
62.0,62.0,1,1939,OH,MHT,289.0,8
-26.0,5.0,2,1939,OH,MHT,289.0,8
-16.0,-13.0,3,1939,OH,MHT,289.0,8
2.0,16.0,4,1939,OH,MHT,289.0,8
73.0,107.0,5,1939,OH,MHT,289.0,8
-16.0,-9.0,6,1939,OH,MHT,289.0,8
-10.0,0.0,7,1939,OH,MHT,289.0,8
-6.0,-10.0,1,1939,OH,MHT,289.0,8
-26.0,-11.0,2,1939,OH,MHT,289.0,8
-14.0,1.0,3,1939,OH,MHT,289.0,8
723.0,744.0,4,1939,OH,MHT,289.0,8
1.0,23.0,5,1939,OH,MHT,289.0,8
-21.0,-5.0,6,1939,OH,MHT,289.0,8
25.0,-7.0,4,1040,OH,PVD,237.0,8
-16.0,-10.0,5,1040,OH,PVD,237.0,8
-4.0,-3.0,6,1045,OH,PVD,237.0,8
-13.0,-6.0,7,1040,OH,PVD,237.0,8
-15.0,-9.0,1,1040,OH,PVD,237.0,8
-9.0,14.0,2,1040,OH,PVD,237.0,8
9.0,9.0,3,1040,OH,PVD,237.0,8
-13.0,-2.0,4,1040,OH,PVD,237.0,8
71.0,3.0,5,1040,OH,PVD,237.0,8
0.0,-9.0,6,1035,OH,PVD,237.0,8
-20.0,-4.0,7,1040,OH,PVD,237.0,8
-8.0,1.0,1,1040,OH,PVD,237.0,8
-11.0,-4.0,2,1040,OH,PVD,237.0,8
-21.0,-5.0,3,1040,OH,PVD,237.0,8
-8.0,2.0,4,1040,OH,PVD,237.0,8
-1.0,-2.0,5,1040,OH,PVD,237.0,8
-4.0,2.0,6,1035,OH,PVD,237.0,8
30.0,-6.0,7,1040,OH,PVD,237.0,8
-11.0,-8.0,1,1040,OH,PVD,237.0,8
-19.0,-4.0,2,1040,OH,PVD,237.0,8
-20.0,-7.0,3,1040,OH,PVD,237.0,8
-14.0,-12.0,4,1040,OH,PVD,237.0,8
-16.0,-9.0,5,1040,OH,PVD,237.0,8
4.0,-7.0,6,1035,OH,PVD,237.0,8
-21.0,-9.0,7,1040,OH,PVD,237.0,8
-13.0,-4.0,1,1040,OH,PVD,237.0,8
-6.0,-4.0,4,1040,OH,PVD,237.0,8
-24.0,-5.0,5,1040,OH,PVD,237.0,8
303.0,307.0,6,1035,OH,PVD,237.0,8
,,2,1925,OH,PVD,237.0,8
18.0,-5.0,3,1925,OH,PVD,237.0,8
-4.0,0.0,4,1925,OH,PVD,237.0,8
33.0,51.0,5,1925,OH,PVD,237.0,8
-7.0,12.0,6,1925,OH,PVD,237.0,8
-1.0,7.0,7,1925,OH,PVD,237.0,8
-9.0,-8.0,1,1925,OH,PVD,237.0,8
-21.0,-4.0,2,1925,OH,PVD,237.0,8
-15.0,-8.0,3,1925,OH,PVD,237.0,8
-23.0,-8.0,4,1925,OH,PVD,237.0,8
-19.0,-6.0,5,1925,OH,PVD,237.0,8
33.0,-4.0,6,1925,OH,PVD,237.0,8
166.0,97.0,7,1925,OH,PVD,237.0,8
66.0,33.0,1,1925,OH,PVD,237.0,8
-21.0,-6.0,2,1925,OH,PVD,237.0,8
2.0,2.0,3,1925,OH,PVD,237.0,8
4.0,-6.0,4,1925,OH,PVD,237.0,8
62.0,84.0,5,1925,OH,PVD,237.0,8
0.0,-3.0,6,1925,OH,PVD,237.0,8
102.0,118.0,7,1925,OH,PVD,237.0,8
0.0,-4.0,1,1925,OH,PVD,237.0,8
-26.0,-11.0,2,1925,OH,PVD,237.0,8
-6.0,-6.0,3,1925,OH,PVD,237.0,8
238.0,226.0,4,1925,OH,PVD,237.0,8
17.0,-3.0,5,1925,OH,PVD,237.0,8
37.0,11.0,2,1455,OH,BUF,279.0,8
319.0,278.0,3,1455,OH,BUF,279.0,8
4.0,3.0,4,1455,OH,BUF,279.0,8
14.0,-4.0,5,1455,OH,BUF,279.0,8
20.0,28.0,6,1520,OH,BUF,279.0,8
-18.0,-8.0,7,1455,OH,BUF,279.0,8
-16.0,-4.0,1,1455,OH,BUF,279.0,8
-18.0,-7.0,2,1455,OH,BUF,279.0,8
-4.0,-8.0,3,1455,OH,BUF,279.0,8
-17.0,-6.0,4,1455,OH,BUF,279.0,8
-19.0,-4.0,5,1455,OH,BUF,279.0,8
-3.0,-7.0,6,1520,OH,BUF,279.0,8
79.0,81.0,7,1455,OH,BUF,279.0,8
13.0,7.0,1,1455,OH,BUF,279.0,8
-8.0,-1.0,2,1455,OH,BUF,279.0,8
-9.0,-7.0,3,1455,OH,BUF,279.0,8
-14.0,-7.0,4,1455,OH,BUF,279.0,8
-12.0,-2.0,5,1455,OH,BUF,279.0,8
43.0,46.0,6,1520,OH,BUF,279.0,8
0.0,9.0,7,1455,OH,BUF,279.0,8
-14.0,-10.0,1,1455,OH,BUF,279.0,8
-2.0,-1.0,2,1455,OH,BUF,279.0,8
28.0,33.0,3,1455,OH,BUF,279.0,8
27.0,-11.0,4,1455,OH,BUF,279.0,8
-7.0,-4.0,5,1455,OH,BUF,279.0,8
-7.0,-3.0,4,2120,OH,BUF,279.0,8
,,5,2120,OH,BUF,279.0,8
,,7,2120,OH,BUF,279.0,8
,,2,1929,OH,SDF,576.0,8
99.0,87.0,3,1929,OH,SDF,576.0,8
1004.0,921.0,4,1929,OH,SDF,576.0,8
44.0,59.0,5,1929,OH,SDF,576.0,8
-16.0,-8.0,6,1929,OH,SDF,576.0,8
-1.0,-3.0,7,1929,OH,SDF,576.0,8
7.0,14.0,1,1929,OH,SDF,576.0,8
-36.0,-7.0,2,1929,OH,SDF,576.0,8
-10.0,-8.0,3,1929,OH,SDF,576.0,8
10.0,-1.0,4,1929,OH,SDF,576.0,8
-18.0,-3.0,5,1929,OH,SDF,576.0,8
42.0,4.0,6,1929,OH,SDF,576.0,8
,,7,1929,OH,SDF,576.0,8
387.0,425.0,1,1929,OH,SDF,576.0,8
-9.0,26.0,2,1929,OH,SDF,576.0,8
14.0,8.0,3,1929,OH,SDF,576.0,8
-8.0,-5.0,4,1929,OH,SDF,576.0,8
-9.0,21.0,5,1929,OH,SDF,576.0,8
-14.0,9.0,6,1929,OH,SDF,576.0,8
0.0,13.0,7,1929,OH,SDF,576.0,8
-15.0,-11.0,1,1929,OH,SDF,576.0,8
-21.0,-10.0,2,1929,OH,SDF,576.0,8
-1.0,3.0,3,1929,OH,SDF,576.0,8
259.0,208.0,4,1929,OH,SDF,576.0,8
71.0,102.0,5,1929,OH,SDF,576.0,8
-10.0,-2.0,6,1929,OH,SDF,576.0,8
-11.0,-5.0,2,1115,OH,SAV,629.0,8
93.0,115.0,3,1115,OH,SAV,629.0,8
16.0,-1.0,4,1115,OH,SAV,629.0,8
44.0,-5.0,5,1115,OH,SAV,629.0,8
-25.0,-6.0,6,1115,OH,SAV,629.0,8
63.0,74.0,7,1115,OH,SAV,629.0,8
-17.0,-9.0,1,1115,OH,SAV,629.0,8
-28.0,-8.0,2,1115,OH,SAV,629.0,8
-13.0,-7.0,3,1115,OH,SAV,629.0,8
-16.0,-5.0,4,1115,OH,SAV,629.0,8
-3.0,-4.0,5,1115,OH,SAV,629.0,8
176.0,172.0,6,1115,OH,SAV,629.0,8
91.0,87.0,7,1115,OH,SAV,629.0,8
9.0,23.0,1,1115,OH,SAV,629.0,8
-12.0,0.0,2,1115,OH,SAV,629.0,8
-20.0,-2.0,3,1115,OH,SAV,629.0,8
-17.0,-5.0,4,1115,OH,SAV,629.0,8
-21.0,-9.0,5,1115,OH,SAV,629.0,8
-8.0,-1.0,6,1115,OH,SAV,629.0,8
-20.0,-9.0,7,1115,OH,SAV,629.0,8
-24.0,-4.0,1,1115,OH,SAV,629.0,8
41.0,56.0,4,1115,OH,SAV,629.0,8
16.0,35.0,5,1115,OH,SAV,629.0,8
-12.0,-11.0,6,1115,OH,SAV,629.0,8
19.0,6.0,2,1530,OH,SAV,629.0,8
358.0,303.0,3,1530,OH,SAV,629.0,8
57.0,4.0,4,1530,OH,SAV,629.0,8
,,5,1530,OH,SAV,629.0,8
-15.0,-4.0,6,1530,OH,SAV,629.0,8
-1.0,4.0,7,1530,OH,SAV,629.0,8
38.0,49.0,1,1530,OH,SAV,629.0,8
8.0,21.0,2,1530,OH,SAV,629.0,8
4.0,9.0,3,1530,OH,SAV,629.0,8
-21.0,-5.0,4,1530,OH,SAV,629.0,8
-11.0,-1.0,5,1530,OH,SAV,629.0,8
28.0,24.0,6,1530,OH,SAV,629.0,8
139.0,129.0,7,1530,OH,SAV,629.0,8
-8.0,-2.0,1,1530,OH,SAV,629.0,8
-8.0,-4.0,2,1530,OH,SAV,629.0,8
-21.0,-9.0,3,1530,OH,SAV,629.0,8
6.0,2.0,4,1530,OH,SAV,629.0,8
7.0,22.0,5,1530,OH,SAV,629.0,8
-18.0,-4.0,6,1530,OH,SAV,629.0,8
-24.0,-7.0,7,1530,OH,SAV,629.0,8
-18.0,-12.0,1,1530,OH,SAV,629.0,8
-18.0,-6.0,2,1530,OH,SAV,629.0,8
-18.0,-5.0,3,1530,OH,SAV,629.0,8
35.0,26.0,4,1530,OH,SAV,629.0,8
-15.0,0.0,5,1530,OH,SAV,629.0,8
94.0,26.0,6,1419,OH,CLE,363.0,8
-16.0,-1.0,4,1920,OH,BUF,279.0,8
38.0,18.0,5,1840,OH,BUF,279.0,8
,,7,1920,OH,BUF,279.0,8
-5.0,7.0,1,1920,OH,BUF,279.0,8
48.0,59.0,4,2115,OH,PVD,237.0,8
,,5,2115,OH,PVD,237.0,8
170.0,174.0,6,2130,OH,PVD,237.0,8
40.0,39.0,7,2115,OH,PVD,237.0,8
-1.0,-9.0,1,2115,OH,PVD,237.0,8
36.0,41.0,2,927,OH,CLE,363.0,8
-3.0,-5.0,3,927,OH,CLE,363.0,8
2.0,-5.0,4,927,OH,CLE,363.0,8
35.0,4.0,5,927,OH,CLE,363.0,8
-2.0,3.0,7,927,OH,CLE,363.0,8
-9.0,3.0,1,927,OH,CLE,363.0,8
-22.0,-11.0,2,927,OH,CLE,363.0,8
-7.0,-7.0,3,927,OH,CLE,363.0,8
-4.0,-5.0,4,927,OH,CLE,363.0,8
-16.0,-6.0,5,927,OH,CLE,363.0,8
-5.0,-10.0,7,927,OH,CLE,363.0,8
-19.0,-6.0,1,927,OH,CLE,363.0,8
-14.0,-6.0,2,927,OH,CLE,363.0,8
-20.0,-12.0,3,927,OH,CLE,363.0,8
-7.0,-5.0,4,927,OH,CLE,363.0,8
-19.0,-10.0,5,927,OH,CLE,363.0,8
-20.0,-12.0,7,927,OH,CLE,363.0,8
-18.0,-5.0,1,927,OH,CLE,363.0,8
-1.0,-9.0,4,927,OH,CLE,363.0,8
-4.0,-7.0,5,927,OH,CLE,363.0,8
-32.0,-10.0,4,822,OH,IND,588.0,8
-15.0,-9.0,5,822,OH,IND,588.0,8
-7.0,-3.0,6,825,OH,IND,588.0,8
0.0,-6.0,7,822,OH,IND,588.0,8
-24.0,-2.0,1,822,OH,IND,588.0,8
-15.0,-5.0,4,2106,OH,SYR,228.0,8
,,5,2106,OH,SYR,228.0,8
,,6,2115,OH,SYR,228.0,8
,,7,2106,OH,SYR,228.0,8
-5.0,-4.0,1,2106,OH,SYR,228.0,8
,,2,1926,OH,SYR,228.0,8
73.0,47.0,3,1926,OH,SYR,228.0,8
60.0,64.0,4,1926,OH,SYR,228.0,8
-4.0,0.0,5,1926,OH,SYR,228.0,8
8.0,27.0,6,1926,OH,SYR,228.0,8
-9.0,-5.0,7,1926,OH,SYR,228.0,8
-3.0,-5.0,1,1926,OH,SYR,228.0,8
-21.0,-5.0,2,1926,OH,SYR,228.0,8
-3.0,-6.0,3,1926,OH,SYR,228.0,8
1.0,-6.0,4,1926,OH,SYR,228.0,8
67.0,85.0,5,1926,OH,SYR,228.0,8
32.0,0.0,6,1926,OH,SYR,228.0,8
273.0,285.0,7,1926,OH,SYR,228.0,8
7.0,-2.0,1,1926,OH,SYR,228.0,8
-6.0,-7.0,2,1926,OH,SYR,228.0,8
19.0,4.0,3,1926,OH,SYR,228.0,8
15.0,6.0,4,1926,OH,SYR,228.0,8
-13.0,5.0,5,1926,OH,SYR,228.0,8
-13.0,-5.0,6,1926,OH,SYR,228.0,8
-4.0,-3.0,7,1926,OH,SYR,228.0,8
6.0,8.0,1,1926,OH,SYR,228.0,8
119.0,143.0,2,1926,OH,SYR,228.0,8
9.0,19.0,3,1926,OH,SYR,228.0,8
,,4,1926,OH,SYR,228.0,8
21.0,6.0,5,1926,OH,SYR,228.0,8
19.0,44.0,6,1926,OH,SYR,228.0,8
,,2,2127,OH,GSO,365.0,8
354.0,354.0,3,2127,OH,GSO,365.0,8
122.0,35.0,4,2127,OH,GSO,365.0,8
,,5,2127,OH,GSO,365.0,8
89.0,100.0,6,2127,OH,GSO,365.0,8
-3.0,-9.0,7,2127,OH,GSO,365.0,8
0.0,5.0,1,2127,OH,GSO,365.0,8
-5.0,2.0,2,2127,OH,GSO,365.0,8
-23.0,-10.0,3,2127,OH,GSO,365.0,8
-3.0,-11.0,4,2127,OH,GSO,365.0,8
114.0,125.0,5,2127,OH,GSO,365.0,8
3.0,-9.0,6,2127,OH,GSO,365.0,8
,,7,2127,OH,GSO,365.0,8
-8.0,0.0,1,2127,OH,GSO,365.0,8
-20.0,-14.0,2,2127,OH,GSO,365.0,8
-22.0,-10.0,3,2127,OH,GSO,365.0,8
-20.0,-11.0,4,2127,OH,GSO,365.0,8
171.0,190.0,5,2127,OH,GSO,365.0,8
-25.0,-6.0,6,2127,OH,GSO,365.0,8
0.0,-13.0,7,2127,OH,GSO,365.0,8
-10.0,-9.0,1,2127,OH,GSO,365.0,8
-23.0,-13.0,2,2127,OH,GSO,365.0,8
-7.0,-6.0,3,2127,OH,GSO,365.0,8
,,4,2127,OH,GSO,365.0,8
59.0,-3.0,5,2127,OH,GSO,365.0,8
-4.0,-2.0,6,1900,OH,GSO,365.0,8
-38.0,-11.0,4,840,OH,TYS,554.0,8
-13.0,-4.0,5,840,OH,TYS,554.0,8
113.0,127.0,7,840,OH,TYS,554.0,8
-21.0,-1.0,1,840,OH,TYS,554.0,8
-2.0,-6.0,2,835,OH,TYS,554.0,8
100.0,107.0,3,835,OH,TYS,554.0,8
150.0,152.0,4,835,OH,TYS,554.0,8
282.0,278.0,5,835,OH,TYS,554.0,8
15.0,30.0,6,833,OH,TYS,554.0,8
-11.0,-9.0,7,835,OH,TYS,554.0,8
-17.0,-11.0,1,835,OH,TYS,554.0,8
-22.0,-7.0,2,835,OH,TYS,554.0,8
11.0,-6.0,3,835,OH,TYS,554.0,8
82.0,94.0,4,835,OH,TYS,554.0,8
-29.0,-8.0,5,835,OH,TYS,554.0,8
-18.0,-5.0,6,833,OH,TYS,554.0,8
-1.0,-3.0,7,835,OH,TYS,554.0,8
-14.0,-7.0,1,835,OH,TYS,554.0,8
-7.0,-3.0,2,835,OH,TYS,554.0,8
-20.0,-13.0,3,835,OH,TYS,554.0,8
-4.0,-5.0,4,835,OH,TYS,554.0,8
-17.0,-10.0,5,835,OH,TYS,554.0,8
13.0,7.0,6,833,OH,TYS,554.0,8
-23.0,-3.0,7,835,OH,TYS,554.0,8
-24.0,-8.0,1,835,OH,TYS,554.0,8
-7.0,-6.0,4,835,OH,TYS,554.0,8
-9.0,-7.0,5,835,OH,TYS,554.0,8
-16.0,-7.0,6,833,OH,TYS,554.0,8
-18.0,-8.0,4,1530,OH,SAV,629.0,8
186.0,191.0,5,1530,OH,SAV,629.0,8
44.0,50.0,6,1530,OH,SAV,629.0,8
6.0,1.0,7,1530,OH,SAV,629.0,8
-12.0,-4.0,1,1530,OH,SAV,629.0,8
263.0,239.0,2,1846,OH,SAV,629.0,8
77.0,44.0,3,1846,OH,SAV,629.0,8
28.0,-1.0,4,1846,OH,SAV,629.0,8
9.0,20.0,5,1846,OH,SAV,629.0,8
75.0,50.0,6,1846,OH,SAV,629.0,8
-24.0,-2.0,7,1846,OH,SAV,629.0,8
-23.0,-6.0,1,1846,OH,SAV,629.0,8
35.0,52.0,2,1846,OH,SAV,629.0,8
-15.0,-6.0,3,1846,OH,SAV,629.0,8
-23.0,-5.0,4,1846,OH,SAV,629.0,8
-11.0,-7.0,5,1846,OH,SAV,629.0,8
94.0,77.0,6,1846,OH,SAV,629.0,8
105.0,82.0,7,1846,OH,SAV,629.0,8
85.0,64.0,1,1846,OH,SAV,629.0,8
,-6.0,2,1846,OH,SAV,629.0,8
-22.0,-9.0,3,1846,OH,SAV,629.0,8
-8.0,3.0,4,1846,OH,SAV,629.0,8
-23.0,-1.0,5,1846,OH,SAV,629.0,8
-13.0,-9.0,6,1846,OH,SAV,629.0,8
38.0,50.0,7,1846,OH,SAV,629.0,8
-2.0,-4.0,1,1846,OH,SAV,629.0,8
-28.0,-5.0,2,1846,OH,SAV,629.0,8
-21.0,-1.0,3,1846,OH,SAV,629.0,8
305.0,253.0,4,1846,OH,SAV,629.0,8
8.0,-1.0,5,1846,OH,SAV,629.0,8
-2.0,-1.0,6,1846,OH,SAV,629.0,8
-4.0,-5.0,5,2112,OH,SCE,153.0,8
161.0,159.0,7,2112,OH,SCE,153.0,8
-26.0,-5.0,5,2112,OH,SCE,153.0,8
9.0,21.0,6,2112,OH,SCE,153.0,8
-19.0,-6.0,7,2112,OH,SCE,153.0,8
,,2,2103,OH,SYR,228.0,8
52.0,25.0,3,2103,OH,SYR,228.0,8
,,4,2103,OH,SYR,228.0,8
,,5,2103,OH,SYR,228.0,8
-7.0,-1.0,6,2103,OH,SYR,228.0,8
-11.0,-2.0,7,2103,OH,SYR,228.0,8
-8.0,-3.0,1,2103,OH,SYR,228.0,8
-14.0,-8.0,2,2103,OH,SYR,228.0,8
-3.0,-5.0,3,2103,OH,SYR,228.0,8
17.0,4.0,4,2103,OH,SYR,228.0,8
14.0,3.0,6,2103,OH,SYR,228.0,8
17.0,13.0,1,2103,OH,SYR,228.0,8
-13.0,-2.0,2,2103,OH,SYR,228.0,8
-14.0,-8.0,3,2103,OH,SYR,228.0,8
-1.0,-4.0,4,2103,OH,SYR,228.0,8
104.0,109.0,1,2103,OH,SYR,228.0,8
-19.0,-3.0,2,2103,OH,SYR,228.0,8
9.0,7.0,3,2103,OH,SYR,228.0,8
226.0,230.0,4,2103,OH,SYR,228.0,8
-4.0,7.0,5,2103,OH,SYR,228.0,8
-30.0,-7.0,2,1850,OH,AVL,504.0,8
174.0,119.0,3,1850,OH,AVL,504.0,8
50.0,0.0,4,1850,OH,AVL,504.0,8
97.0,90.0,5,1850,OH,AVL,504.0,8
-1.0,13.0,6,1850,OH,AVL,504.0,8
-16.0,2.0,7,1850,OH,AVL,504.0,8
-21.0,-2.0,1,1850,OH,AVL,504.0,8
-35.0,-9.0,2,1850,OH,AVL,504.0,8
-25.0,-10.0,3,1850,OH,AVL,504.0,8
105.0,98.0,4,1850,OH,AVL,504.0,8
-5.0,-3.0,5,1850,OH,AVL,504.0,8
228.0,227.0,6,1850,OH,AVL,504.0,8
,151.0,7,1850,OH,AVL,504.0,8
-5.0,-7.0,1,1850,OH,AVL,504.0,8
-15.0,-5.0,2,1850,OH,AVL,504.0,8
6.0,29.0,3,1850,OH,AVL,504.0,8
-38.0,-5.0,4,1850,OH,AVL,504.0,8
-10.0,20.0,5,1850,OH,AVL,504.0,8
-47.0,-12.0,6,1850,OH,AVL,504.0,8
-17.0,-5.0,7,1850,OH,AVL,504.0,8
-11.0,-5.0,1,1850,OH,AVL,504.0,8
-38.0,-11.0,2,1911,OH,AVL,504.0,8
25.0,20.0,3,1850,OH,AVL,504.0,8
308.0,274.0,4,1850,OH,AVL,504.0,8
24.0,-10.0,5,1850,OH,AVL,504.0,8
-22.0,-9.0,4,900,OH,CMH,406.0,8
-5.0,-8.0,5,900,OH,CMH,406.0,8
86.0,102.0,6,900,OH,CMH,406.0,8
-29.0,-5.0,7,900,OH,CMH,406.0,8
-13.0,18.0,1,900,OH,CMH,406.0,8
-8.0,-7.0,6,1531,OH,AVL,504.0,8
,,6,1950,OH,JAX,742.0,8
-6.0,-3.0,2,1338,OH,ROA,311.0,8
117.0,96.0,3,1332,OH,ROA,311.0,8
3.0,-6.0,4,1332,OH,ROA,311.0,8
40.0,45.0,5,1332,OH,ROA,311.0,8
8.0,0.0,6,1332,OH,ROA,311.0,8
-14.0,-11.0,7,1332,OH,ROA,311.0,8
-3.0,-8.0,1,1332,OH,ROA,311.0,8
-8.0,-10.0,2,1332,OH,ROA,311.0,8
-8.0,-5.0,3,1332,OH,ROA,311.0,8
-7.0,-10.0,4,1332,OH,ROA,311.0,8
-3.0,-1.0,5,1332,OH,ROA,311.0,8
-11.0,-8.0,6,1332,OH,ROA,311.0,8
6.0,-4.0,7,1332,OH,ROA,311.0,8
20.0,30.0,1,1332,OH,ROA,311.0,8
-11.0,-7.0,2,1332,OH,ROA,311.0,8
-16.0,-10.0,3,1332,OH,ROA,311.0,8
-7.0,-5.0,4,1332,OH,ROA,311.0,8
274.0,233.0,5,1332,OH,ROA,311.0,8
-21.0,-9.0,6,1332,OH,ROA,311.0,8
-9.0,1.0,7,1332,OH,ROA,311.0,8
-21.0,-6.0,1,1332,OH,ROA,311.0,8
-9.0,-11.0,2,1332,OH,ROA,311.0,8
-13.0,-7.0,3,1332,OH,ROA,311.0,8
-14.0,-11.0,4,1332,OH,ROA,311.0,8
-5.0,-4.0,5,1332,OH,ROA,311.0,8
-5.0,-7.0,6,1332,OH,ROA,311.0,8
-8.0,1.0,2,1039,OH,BTV,335.0,8
100.0,64.0,3,1039,OH,BTV,335.0,8
-5.0,-3.0,4,1039,OH,BTV,335.0,8
91.0,98.0,5,1039,OH,BTV,335.0,8
-22.0,-9.0,6,1030,OH,BTV,335.0,8
-1.0,-6.0,7,1039,OH,BTV,335.0,8
-9.0,-4.0,1,1039,OH,BTV,335.0,8
-12.0,-8.0,2,1039,OH,BTV,335.0,8
-6.0,-6.0,3,1039,OH,BTV,335.0,8
-1.0,-9.0,4,1039,OH,BTV,335.0,8
-5.0,-2.0,5,1039,OH,BTV,335.0,8
1.0,1.0,6,1030,OH,BTV,335.0,8
50.0,-10.0,7,1039,OH,BTV,335.0,8
15.0,19.0,1,1039,OH,BTV,335.0,8
-4.0,-4.0,2,1039,OH,BTV,335.0,8
-15.0,-8.0,3,1039,OH,BTV,335.0,8
-10.0,-5.0,4,1039,OH,BTV,335.0,8
10.0,-5.0,5,1039,OH,BTV,335.0,8
